n99,green,green,-43.6507,24.3847,1.95424,1.95424,2
n100,green,green,-12.5213,-6.02994,2.5563,2.5563,3
n101,green,green,49.3328,0.220462,2.20412,2.20412,2
n102,green,green,-0.629717,-14.0217,3,3,3
n103,green,green,-26.2408,69.1912,1.60206,1.60206,1
n104,green,green,12.1666,-7.26922,2.20412,2.20412,3
n105,green,green,14.2408,1.0515e-07,2.39794,2.39794,3
n106,green,green,12.2831,7.33879,2.39794,2.39794,3
n107,green,green,-39.7645,57.6089,1.60206,1.60206,1
n108,green,green,-0.647974,14.4283,2.39794,2.39794,3
n109,green,green,-26.0533,41.8928,2.20412,2.20412,2
n110,green,green,-13.1324,6.32425,2.39794,2.39794,3
n111,green,green,22.4067,-43.9513,2.20412,2.20412,2
n112,green,green,-45.2581,-15.9907,1.95424,1.95424,2
n113,green,green,-5.80629,-13.5845,2.6902,2.6902,3
n114,green,green,1.99183,-14.7043,2.20412,2.20412,3
n115,green,green,-43.739,-19.7713,1.95424,1.95424,2
n116,green,green,14.0137,-5.25943,2.39794,2.39794,3
n117,red,red,14.791,2.68416,2.39794,2.39794,3
n118,green,green,11.3688,9.93266,2.80618,2.80618,3
n119,green,green,28.3764,43.575,1.95424,1.95424,2
n120,green,green,-3.38767,14.8423,2.5563,2.5563,3
n121,green,green,-10.5645,11.0496,2.5563,2.5563,3
n122,green,green,-41.9047,-23.4094,1.95424,1.95424,2
n123,green,green,-14.8577,-4.10047,2.80618,2.80618,3
n124,green,green,-10.6947,-11.1858,2.20412,2.20412,3
n125,red,red,-47.5262,17.5605,2.20412,2.20412,2
n126,green,green,4.82067,-14.8365,2.20412,2.20412,3
n127,green,green,11.7944,-10.3045,2.39794,2.39794,3
n128,red,red,15.4706,-2.80751,2.5563,2.5563,3
n129,green,green,14.7781,5.54632,2.39794,2.39794,3
n130,green,green,9.87962,12.3887,2.80618,2.80618,3
n131,green,green,2.13518,15.7626,2.20412,2.20412,3
n132,red,red,6.24006,49.6091,1.95424,1.95424,2
n133,red,red,-12.9665,9.42071,2.6902,2.6902,3
n134,green,green,-16.0229,1.44208,2.6902,2.6902,3
n135,green,green,-14.5484,-7.00615,2.39794,2.39794,3
n136,red,red,-52.3958,46.4186,1.60206,1.60206,1
n137,green,green,-0.729803,-16.2503,2.39794,2.39794,3
n138,green,green,7.73636,-14.3766,2.39794,2.39794,3
n139,green,green,-39.7685,-26.8788,1.95424,1.95424,2
n140,green,green,16.4438,1.61889e-07,2.39794,2.39794,3
n141,green,green,-6.57246,49.5661,1.95424,1.95424,2
n142,green,green,-35.7687,33.9761,2.20412,2.20412,2
n143,green,green,-0.745613,16.6024,2.5563,2.5563,3
n144,green,green,-9.18737,13.9183,2.5563,2.5563,3
n145,green,green,-15.0776,7.261,2.5563,2.5563,3
n146,green,green,-16.7249,-1.50527,2.39794,2.39794,3
n147,green,green,-24.4117,-42.8701,2.20412,2.20412,2
n148,green,green,-37.3457,-30.1546,1.95424,1.95424,2
n149,green,green,2.27716,-16.8106,2.5563,2.5563,3
n150,green,green,10.6124,-13.3075,2.90849,2.90849,3
n151,green,green,15.9887,-6.00065,2.5563,2.5563,3
n152,green,green,16.8587,3.05941,2.39794,2.39794,3
n153,green,green,12.9456,11.3102,2.6902,2.6902,3
n154,green,green,5.93806,48.9747,2.20412,2.20412,2
n155,green,green,-3.85014,16.8685,2.6902,2.6902,3
n156,green,green,-34.6539,-33.2131,1.95424,1.95424,2
n157,green,green,-16.7861,4.63267,2.5563,2.5563,3
n158,green,green,14.6566,-47.1059,2.20412,2.20412,2
n159,green,green,-33.0337,-37.5336,1.95424,1.95424,2
n160,red,red,-79.2853,-38.1818,1,1,0
n161,green,green,5.44922,-16.771,2.20412,2.20412,3
n162,green,green,23.1238,43.5783,2.20412,2.20412,2
n163,green,green,17.4581,-3.16818,2.20412,2.20412,3
n164,red,red,16.6627,6.25363,2.5563,2.5563,3
n165,green,green,-22.5102,-44.6463,1.95424,1.95424,2
n166,red,red,28.521,41.0677,1.95424,1.95424,2
n167,green,green,-7.05859,16.5144,2.20412,2.20412,3
n168,green,green,-14.5731,10.588,2.39794,2.39794,3
n169,red,red,-10.1126,-46.9227,1.95424,1.95424,2
n170,green,green,-16.3258,-7.86207,2.39794,2.39794,3
n171,green,green,-10.0117,-15.1671,2.39794,2.39794,3
n172,red,red,-0.817729,-18.2082,2.80618,2.80618,3
n173,green,green,8.66204,-16.0968,2.5563,2.5563,3
n174,red,red,-6.09686,-47.6112,1.95424,1.95424,2
n175,red,red,46.8664,20.1131,2.39794,2.39794,2
n176,green,green,15.8274,9.45644,2.80618,2.80618,3
n177,green,green,8.76161,16.2818,2.6902,2.6902,3
n178,green,green,-0.83187,18.523,2.6902,2.6902,3
n179,green,green,-10.2432,15.5178,2.5563,2.5563,3
n180,green,green,-16.7991,8.09001,2.20412,2.20412,3
n181,green,green,-18.622,-1.67601,2.6902,2.6902,3
n182,green,green,-15.1682,-11.0203,2.6902,2.6902,3
n183,green,green,-7.38899,-17.2874,2.80618,2.80618,3
n184,green,green,2.53051,-18.681,2.20412,2.20412,3
n185,green,green,11.7857,-14.7788,2.39794,2.39794,3
n186,green,green,-19.5818,-85.7937,1,1,0
n187,green,green,-2.03718,-47.9568,1.95424,1.95424,2
n188,red,red,14.3501,12.5373,2.90849,2.90849,3
n189,red,red,5.90408,18.1709,2.39794,2.39794,3
n190,green,green,-4.26272,18.6762,2.39794,2.39794,3
n191,green,green,-61.9819,32.5306,1.60206,1.60206,1
n192,green,green,-18.5631,5.12309,2.5563,2.5563,3
n193,green,green,-18.6114,-5.13641,3.15836,3.15836,3
n194,red,red,47.3012,16.2048,2.39794,2.39794,2
n195,green,green,-4.31845,-18.9203,2.39794,2.39794,3
n196,green,green,6.01243,-18.5043,2.20412,2.20412,3
n197,green,green,14.6896,-12.8339,2.20412,2.20412,3
n198,green,green,19.2414,-3.49179,2.20412,2.20412,3
n199,green,green,18.3548,6.88869,2.39794,2.39794,3
n200,green,green,12.2542,15.3662,2.39794,2.39794,3
n201,green,green,2.64483,19.5249,2.39794,2.39794,3
n202,red,red,-7.7631,18.1627,2.80618,2.80618,3
n203,green,green,-16.0194,11.6387,2.39794,2.39794,3
n204,green,green,-19.7698,1.77931,2.20412,2.20412,3
n205,green,green,-17.9278,-8.63355,2.39794,2.39794,3
n206,green,green,-67.9659,16.7521,1.60206,1.60206,1
n207,red,red,-0.897078,-19.975,2.5563,2.5563,3
n208,red,red,9.49793,-17.6501,2.5563,2.5563,3
n209,red,red,17.2475,-10.3049,2.39794,2.39794,3
n210,red,red,20.1395,2.97409e-07,2.5563,2.5563,3
n211,red,red,17.3299,10.3541,2.5563,2.5563,3
n212,green,green,9.58882,17.819,2.5563,2.5563,3
n213,green,green,2.03718,-47.9568,1.95424,1.95424,2
n214,green,green,-11.2,16.9672,2.5563,2.5563,3
n215,green,green,2.31401,-49.279,2.20412,2.20412,2
n216,green,green,-70,-2.87145e-08,1.60206,1.60206,1
n217,green,green,-16.5625,-12.0334,2.6902,2.6902,3
n218,red,red,6.35089,-49.595,1.95424,1.95424,2
n219,red,red,2.76072,-20.3804,2.5563,2.5563,3
n220,red,red,12.8523,-16.1162,2.20412,2.20412,3
n221,green,green,19.3428,-7.25949,2.6902,2.6902,3
n222,green,green,20.3742,3.69737,2.5563,2.5563,3
n223,green,green,15.6289,13.6545,2.20412,2.20412,3
n224,red,red,6.42755,19.782,2.6902,2.6902,3
n225,green,green,-4.63876,20.3237,2.39794,2.39794,3
n226,red,red,-14.4381,15.1011,2.20412,2.20412,3
n227,green,green,-20.1842,5.5705,2.20412,2.20412,3
n228,green,green,-20.2287,-5.58275,2.5563,2.5563,3
n229,green,green,-14.5336,-15.201,2.80618,2.80618,3
n230,green,green,-4.69001,-20.5483,2.6902,2.6902,3
n231,green,green,6.52721,-20.0887,2.39794,2.39794,3
n232,green,green,15.9411,-13.9274,2.39794,2.39794,3
n233,green,green,20.8728,-3.78786,2.39794,2.39794,3
n234,green,green,-71.8497,-17.7094,1.60206,1.60206,1
n235,green,green,13.2832,16.6566,2.6902,2.6902,3
n236,green,green,2.86586,21.1567,2.20412,2.20412,3
n237,green,green,-8.40879,19.6734,2.20412,2.20412,3
n238,red,red,-17.3454,12.6022,2.20412,2.20412,3
n239,red,red,-21.3987,1.92591,2.80618,2.80618,3
n240,green,green,-19.3979,-9.34154,3.15836,3.15836,3
n241,green,green,14.0555,-45.896,1.95424,1.95424,2
n242,green,green,18.6428,-46.3945,2.20412,2.20412,2
n243,green,green,10.266,-19.0774,2.20412,2.20412,3
n244,red,red,-49.6452,15.471,2.5563,2.5563,2
n245,red,red,-49.0884,12.5476,2.20412,2.20412,2
n246,green,green,18.712,11.1799,2.5563,2.5563,3
n247,green,green,10.3501,19.2338,2.5563,2.5563,3
n248,red,red,43.742,22.8126,2.20412,2.20412,2
n249,red,red,-44.8556,22.0902,1.95424,1.95424,2
n250,red,red,26.2154,-42.5765,1.95424,1.95424,2
n251,red,red,-61.9819,-32.5306,1.60206,1.60206,1
n252,green,green,-17.8483,-12.9676,2.39794,2.39794,3
n253,red,red,-8.688,-20.3266,2.80618,2.80618,3
n254,green,green,-50.1234,7.40005,2.20412,2.20412,2
n255,green,green,13.8369,-17.3509,2.90849,2.90849,3
n256,red,red,54.8671,-68.8012,1,1,0
n257,green,green,21.9215,3.97816,2.39794,2.39794,3
n258,green,green,16.8107,14.6871,2.39794,2.39794,3
n259,green,green,6.91149,21.2714,2.39794,2.39794,3
n260,green,green,-4.98651,21.8473,2.80618,2.80618,3
n261,green,green,31.7124,-36.0323,1.95424,1.95424,2
n262,green,green,34.6539,-33.2131,1.95424,1.95424,2
n263,green,green,-21.7259,-5.99596,2.39794,2.39794,3
n264,green,green,-15.6048,-16.3214,2.39794,2.39794,3
n265,green,green,-52.3958,-46.4186,1.60206,1.60206,1
n266,red,red,7.00426,-21.5569,2.39794,2.39794,3
n267,red,red,17.1014,-14.941,2.5563,2.5563,3
n268,green,green,22.3857,-4.06241,2.39794,2.39794,3
n269,green,green,21.3403,8.00914,3.15836,3.15836,3
n270,green,green,14.2381,17.854,2.20412,2.20412,3
n271,green,green,3.07103,22.6713,2.20412,2.20412,3
n272,green,green,-9.00832,21.076,2.39794,2.39794,3
n273,green,green,-18.5771,13.4971,2.5563,2.5563,3
n274,red,red,-22.912,2.06212,3,3,3
n275,green,green,-20.7642,-9.99952,2.39794,2.39794,3
n276,green,green,-12.7193,-19.269,2.5563,2.5563,3
n277,green,green,-1.03773,-23.1069,2.39794,2.39794,3
n278,green,green,25.2364,44.3185,2.39794,2.39794,2
n279,green,green,-39.7645,-57.6089,1.60206,1.60206,1
n280,green,green,23.2551,4.57891e-07,2.39794,2.39794,3
n281,red,red,37.3457,-30.1546,1.95424,1.95424,2
n282,red,red,39.7685,-26.8788,1.95424,1.95424,2
n283,green,green,-1.04891,23.3558,2.6902,2.6902,3
n284,green,green,-12.9024,19.5462,2.90849,2.90849,3
n285,green,green,-21.1384,10.1797,2.5563,2.5563,3
n286,green,green,-23.4083,-2.10679,2.80618,2.80618,3
n287,green,green,41.9047,-23.4094,1.95424,1.95424,2
n288,green,green,43.739,-19.7713,1.95424,1.95424,2
n289,green,green,3.17138,-23.4121,2.39794,2.39794,3
n290,green,green,14.756,-18.5034,2.39794,2.39794,3
n291,red,red,22.1958,-8.33022,2.20412,2.20412,3
n292,red,red,23.3666,4.24041,2.6902,2.6902,3
n293,red,red,17.9147,15.6516,2.39794,2.39794,3
n294,green,green,-24.8223,-65.4511,1.60206,1.60206,1
n295,green,green,48.5237,18.6935,1.95424,1.95424,2
n296,green,green,-8.91971,-73.4605,1.60206,1.60206,1
n297,green,green,8.43757,-69.4896,1.60206,1.60206,1
n298,green,green,-23.1264,-6.38248,2.20412,2.20412,3
n299,red,red,45.2581,-15.9907,1.95424,1.95424,2
n300,green,green,-5.35637,-23.4678,2.39794,2.39794,3
n301,red,red,7.45084,-22.9313,2.39794,2.39794,3
n302,green,green,24.8223,-65.4511,1.60206,1.60206,1
n303,green,green,23.8026,-4.31954,2.6902,2.6902,3
n304,green,green,-24.5788,-45.8245,1.95424,1.95424,2
n305,green,green,6.21092,50.2845,2.20412,2.20412,2
n306,green,green,3.26332,24.0908,2.6902,2.6902,3
n307,green,green,-9.57037,22.391,2.90849,2.90849,3
n308,green,green,42.0368,-60.9008,1.60206,1.60206,1
n309,red,red,-24.3314,2.18986,2.20412,2.20412,3
n310,green,green,-22.046,-10.6168,2.6902,2.6902,3
n311,green,green,-13.5017,-20.4543,2.90849,2.90849,3
n312,green,green,-33.9735,-36.6851,1.95424,1.95424,2
n313,green,green,48.3866,-12.5989,1.95424,1.95424,2
n314,green,green,21.1407,-12.631,2.39794,2.39794,3
n315,green,green,24.6658,5.46376e-07,2.39794,2.39794,3
n316,green,green,21.2079,12.6711,2.20412,2.20412,3
n317,green,green,11.7254,21.7894,2.6902,2.6902,3
n318,green,green,-1.11188,24.758,2.39794,2.39794,3
n319,green,green,-13.6743,20.7157,2.20412,2.20412,3
n320,red,red,-47.7775,20.5258,2.20412,2.20412,2
n321,red,red,52.3958,-46.4186,1.60206,1.60206,1
n322,red,red,-20.1755,-14.6584,2.80618,2.80618,3
n323,green,green,-9.81659,-22.9671,2.39794,2.39794,3
n324,green,green,3.35793,-24.7893,2.6902,2.6902,3
n325,green,green,15.6211,-19.5882,2.39794,2.39794,3
n326,green,green,61.9819,-32.5306,1.60206,1.60206,1
n327,green,green,24.7273,4.48735,2.5563,2.5563,3
n328,green,green,18.9545,16.5601,2.20412,2.20412,3
n329,green,green,7.78968,23.9742,2.20412,2.20412,3
n330,green,green,-5.61781,24.6132,2.5563,2.5563,3
n331,green,green,26.0248,42.6932,1.95424,1.95424,2
n332,green,green,44.57,21.1492,2.20412,2.20412,2
n333,green,green,-24.4468,-6.74688,2.5563,2.5563,3
n334,red,red,-49.954,2.14438,1.95424,1.95424,2
n335,green,green,-5.66021,-24.799,2.39794,2.39794,3
n336,green,green,7.87211,-24.2279,2.20412,2.20412,3
n337,green,green,19.2128,-16.7857,2.80618,2.80618,3
n338,green,green,25.1398,-4.5622,2.80618,2.80618,3
n339,green,green,23.9565,8.99104,2.6902,2.6902,3
n340,green,green,15.9775,20.0351,2.90849,2.90849,3
n341,green,green,3.4449,25.4313,2.39794,2.39794,3
n342,green,green,-10.1012,23.6329,2.5563,2.5563,3
n343,green,green,-20.823,15.1288,2.20412,2.20412,3
n344,green,green,-25.6724,2.31056,2.39794,2.39794,3
n345,red,red,-23.2573,-11.2001,2.20412,2.20412,3
n346,red,red,67.9659,-16.7521,1.60206,1.60206,1
n347,green,green,49.9742,-14.3728,1.95424,1.95424,2
n348,green,green,12.2853,-22.83,2.39794,2.39794,3
n349,red,red,22.2878,-13.3163,2.5563,2.5563,3
